lot_id,jour_age,mortalite_jour,aliment_kg,eau_litres,poids_moyen_g,temperature,symptome_sanitaire
LOT-0011,20,1,37.11,63.33,951.8,31.1,0
LOT-0011,21,1,47.98,86.94,1038.2,31.8,0
LOT-0011,22,1,68.9,119.95,1168.5,31.2,0
LOT-0011,23,1,66.23,131.84,1254.0,30.8,0
LOT-0011,24,1,67.1,125.93,1280.3,30.8,0
LOT-0011,25,0,81.56,161.86,1356.3,29.6,0
LOT-0011,26,1,63.18,118.82,1459.9,28.9,0
LOT-0011,27,1,65.22,125.46,1434.6,29.0,0
LOT-0011,28,1,79.88,137.92,1517.8,31.5,0
LOT-0011,29,1,67.15,115.52,1551.1,29.0,0
LOT-0011,30,0,69.85,134.1,1692.6,30.0,0
LOT-0011,31,1,64.11,118.21,1684.6,31.5,0
LOT-0011,32,1,65.2,112.28,1756.5,29.3,0
LOT-0011,33,1,65.24,118.26,1774.3,30.9,0
LOT-0011,34,1,63.61,119.47,1813.6,28.1,0
LOT-0011,35,1,79.13,138.25,1857.1,28.4,0
LOT-0011,36,1,92.85,177.96,1911.0,29.1,0
LOT-0011,37,1,90.59,176.83,1928.6,28.6,0
LOT-0011,38,1,85.79,162.88,1966.4,28.1,0
LOT-0011,39,1,82.09,160.33,1999.1,29.2,0
LOT-0011,40,1,91.59,158.21,2020.0,31.5,0
LOT-0011,41,1,84.81,156.01,2055.1,28.9,0
LOT-0011,42,1,92.78,176.3,2101.0,30.2,0
LOT-0011,43,2,89.17,174.08,2112.8,31.3,0
LOT-0011,44,1,94.18,173.52,2139.9,28.3,0
LOT-0012,1,2,15.23,30.39,149.8,31.9,0
LOT-0012,2,5,17.05,34.04,109.9,30.5,0
LOT-0012,3,5,20.66,40.79,244.6,28.3,0
LOT-0012,4,3,16.14,28.78,185.7,31.1,0
LOT-0012,5,4,16.76,30.58,274.5,28.6,0
LOT-0012,6,1,20.66,40.85,279.6,29.1,0
LOT-0012,7,1,16.65,30.22,317.6,29.9,0
LOT-0012,8,1,47.59,82.96,326.8,28.2,0
LOT-0012,9,1,46.67,89.78,370.0,31.7,0
LOT-0012,10,1,59.66,106.85,429.4,30.8,0
LOT-0012,11,1,44.23,88.12,507.2,29.8,0
LOT-0012,12,1,50.51,95.65,532.1,31.3,0
LOT-0012,13,1,60.54,117.83,591.5,30.1,0
LOT-0012,14,1,52.39,91.2,659.2,28.1,0
LOT-0012,15,1,59.7,105.96,643.3,29.8,0
LOT-0012,16,2,46.99,91.49,707.8,28.5,0
LOT-0012,17,0,54.13,94.9,803.4,31.5,0
LOT-0012,18,1,44.47,87.53,867.6,29.1,0
LOT-0012,19,1,53.5,106.44,894.8,31.4,0
LOT-0012,20,1,46.7,85.13,1042.8,31.1,0
LOT-0012,21,0,55.1,103.61,1072.6,28.0,0
LOT-0012,22,1,89.23,177.58,1118.8,29.5,0
LOT-0012,23,1,93.28,177.53,1182.7,31.3,0
LOT-0012,24,1,94.31,179.07,1284.2,30.6,0
LOT-0012,25,1,83.79,144.05,1317.2,32.0,0
LOT-0012,26,1,87.62,167.65,1419.0,28.6,0
LOT-0012,27,1,101.49,196.96,1452.7,30.4,0
LOT-0012,28,1,99.19,188.13,1546.5,29.7,0
LOT-0012,29,1,98.72,184.77,1585.5,28.8,0
LOT-0012,30,1,94.15,182.22,1672.9,30.0,0
LOT-0012,31,1,102.76,180.28,1674.2,28.4,0
LOT-0012,32,0,101.02,194.85,1760.3,29.3,0
LOT-0012,33,0,99.38,178.1,1826.2,31.2,0
LOT-0012,34,1,87.75,171.58,1786.2,30.3,0
LOT-0012,35,1,102.81,190.21,1885.4,31.5,0
LOT-0012,36,1,106.67,208.68,1924.6,29.6,0
LOT-0012,37,2,115.16,206.7,1961.1,30.9,0
LOT-0012,38,2,118.62,207.95,1978.5,29.1,0
LOT-0012,39,2,121.18,223.8,2007.3,31.1,0
LOT-0012,40,1,118.18,215.21,2059.7,28.2,0
LOT-0012,41,1,104.65,188.02,2054.4,31.3,0
LOT-0012,42,1,117.71,208.89,2073.6,28.5,0
LOT-0012,43,2,107.51,209.34,2079.8,29.2,0
LOT-0012,44,1,116.58,210.0,2181.8,29.4,0
LOT-0012,45,3,107.37,213.07,2082.1,31.7,0
LOT-0012,46,1,118.73,206.51,2146.4,28.7,0
LOT-0013,1,3,11.31,22.06,141.5,28.2,0
LOT-0013,2,2,11.36,20.17,190.1,30.7,0
LOT-0013,3,1,11.21,20.81,201.5,30.5,0
LOT-0013,4,3,15.83,29.34,227.5,31.1,0
LOT-0013,5,3,15.04,29.32,256.2,31.9,0
LOT-0013,6,1,11.42,21.29,332.2,29.9,0
LOT-0013,7,0,11.0,19.06,312.4,30.3,0
LOT-0013,8,1,45.57,78.49,359.6,30.6,0
LOT-0013,9,1,36.52,62.63,353.9,31.3,0
LOT-0013,10,1,38.12,72.54,438.2,31.4,0
LOT-0013,11,1,34.21,64.8,500.1,29.3,0
LOT-0013,12,1,36.4,69.89,527.1,28.5,0
LOT-0013,13,1,46.14,87.99,611.1,29.9,0
LOT-0013,14,1,34.52,60.06,639.1,31.4,0
LOT-0013,15,0,39.97,74.77,637.5,29.8,0
LOT-0013,16,1,42.11,82.48,797.4,31.6,0
LOT-0013,17,1,46.79,85.73,803.6,28.3,0
LOT-0013,18,1,46.38,86.15,895.1,28.9,0
LOT-0013,19,1,40.31,76.85,924.0,30.5,0
LOT-0013,20,1,39.6,75.2,1023.9,31.3,0
LOT-0013,21,1,31.5,62.38,1091.6,30.0,0
LOT-0013,22,1,65.78,126.65,1163.3,29.1,0
LOT-0013,23,1,69.89,135.95,1263.5,28.3,0
LOT-0013,24,1,64.01,118.39,1284.7,31.0,0
LOT-0013,25,0,62.98,117.44,1446.1,31.3,0
LOT-0013,26,1,74.76,147.06,1415.5,29.8,0
LOT-0013,27,1,78.16,152.67,1500.7,29.3,0
LOT-0013,28,1,76.05,137.57,1567.0,30.6,0
LOT-0013,29,0,74.42,144.37,1641.8,30.2,0
LOT-0013,30,0,79.6,147.08,1714.3,29.6,0
LOT-0013,31,0,64.31,125.77,1714.1,28.9,0
LOT-0013,32,1,68.47,131.95,1836.8,30.7,0
LOT-0013,33,0,70.81,132.9,1861.5,30.0,0
LOT-0013,34,1,76.16,142.11,1866.3,31.7,0
LOT-0013,35,1,75.15,131.67,1952.1,31.3,0
LOT-0013,36,1,91.21,163.86,1996.5,30.4,0
LOT-0013,37,2,87.4,157.57,1995.4,29.2,0
LOT-0013,38,2,90.48,177.88,1997.9,30.2,0
LOT-0013,39,1,89.5,157.99,2072.2,28.8,0
LOT-0013,40,2,95.26,165.73,2086.6,28.7,0
LOT-0013,41,1,91.6,176.63,2062.3,30.2,0
LOT-0013,42,2,91.26,173.6,2175.0,31.5,0
LOT-0013,43,1,81.17,147.26,2152.1,28.2,0
LOT-0013,44,1,92.15,183.84,2183.9,28.2,0
LOT-0013,45,2,87.82,158.74,2193.4,29.8,0
LOT-0014,1,3,8.42,15.99,184.3,31.8,0
LOT-0014,2,3,9.42,16.05,170.0,29.0,0
LOT-0014,3,3,10.61,20.68,235.2,30.6,0
LOT-0014,4,3,9.49,18.34,204.5,31.9,0
LOT-0014,5,1,9.77,17.16,264.3,29.5,0
LOT-0014,6,0,7.6,14.25,305.0,29.0,0
LOT-0014,7,0,7.7,13.45,305.2,31.7,0
LOT-0014,8,1,27.38,51.25,349.2,29.4,0
LOT-0014,9,1,24.14,42.37,405.0,29.7,0
LOT-0014,10,0,24.15,42.6,429.3,29.3,0
LOT-0014,11,0,30.4,56.52,505.5,31.9,0
LOT-0014,12,0,26.79,52.81,502.9,30.5,0
LOT-0014,13,1,29.5,52.99,603.8,29.5,0
LOT-0014,14,0,32.19,62.66,572.4,29.5,0
LOT-0014,15,1,21.96,43.25,667.0,31.8,0
LOT-0014,16,0,27.74,47.22,740.8,28.3,0
LOT-0014,17,1,31.49,57.54,796.0,30.8,0
LOT-0014,18,1,28.87,57.22,851.0,31.0,0
LOT-0014,19,0,25.2,43.5,936.5,30.2,0
LOT-0014,20,0,24.35,44.23,973.3,30.5,0
LOT-0014,21,0,29.18,54.29,1001.3,31.0,0
LOT-0014,22,1,43.56,86.18,1061.5,28.4,0
LOT-0014,23,1,43.65,84.23,1130.5,30.6,0
LOT-0014,24,1,44.21,80.34,1228.0,31.2,0
LOT-0014,25,1,44.21,84.14,1320.4,30.9,0
LOT-0014,26,1,49.59,92.56,1321.9,28.5,0
LOT-0014,27,0,49.37,97.95,1391.5,31.6,0
LOT-0014,28,0,50.83,94.23,1503.2,28.6,0
LOT-0014,29,0,44.77,78.54,1535.4,31.4,0
LOT-0014,30,1,48.23,89.94,1527.6,29.2,0
LOT-0014,31,0,51.77,95.58,1618.6,30.6,0
LOT-0014,32,0,54.11,97.15,1684.4,29.8,0
LOT-0014,33,1,49.75,93.02,1703.5,29.7,0
LOT-0014,34,0,44.91,86.31,1776.3,29.7,0
LOT-0014,35,1,51.61,101.33,1775.9,29.2,0
LOT-0014,36,1,61.94,120.94,1840.3,31.4,0
LOT-0014,37,1,57.88,113.79,1876.8,28.1,0
LOT-0014,38,1,61.35,111.75,1903.1,30.4,0
LOT-0014,39,2,60.61,121.2,1883.8,29.5,0
LOT-0014,40,1,62.59,111.87,1959.3,29.9,0
LOT-0014,41,1,59.84,113.62,2001.0,30.5,0
LOT-0014,42,1,59.06,103.58,1958.8,31.8,0
LOT-0014,43,1,62.14,114.65,2003.6,30.0,0
LOT-0014,44,0,54.41,95.87,2045.5,31.6,0
LOT-0014,45,1,58.86,100.88,2069.2,30.8,0
LOT-0014,46,1,62.93,111.95,2058.4,30.2,0
LOT-0015,1,6,15.93,31.23,130.8,30.4,0
LOT-0015,2,3,14.49,24.97,180.4,30.6,0
LOT-0015,3,2,15.9,30.45,212.0,31.2,0
LOT-0015,4,5,16.65,29.36,233.6,28.6,0
LOT-0015,5,4,13.4,25.09,265.0,28.2,0
LOT-0015,6,1,14.94,26.2,303.6,31.8,0
LOT-0015,7,1,13.19,25.27,292.9,28.3,0
LOT-0015,8,1,58.67,102.74,319.0,31.3,0
LOT-0015,9,1,57.58,101.03,361.2,30.9,0
LOT-0015,10,1,52.53,92.92,393.6,29.5,0
LOT-0015,11,0,58.36,108.04,438.9,28.4,0
LOT-0015,12,1,40.52,78.41,502.4,30.0,0
LOT-0015,13,1,42.44,79.83,567.7,31.1,0
LOT-0015,14,1,47.57,81.49,545.7,30.1,0
LOT-0015,15,1,56.54,102.58,610.7,31.0,0
LOT-0015,16,1,42.35,78.06,679.1,28.9,0
LOT-0015,17,1,58.27,106.2,773.3,31.2,0
LOT-0015,18,1,39.52,74.94,854.8,30.8,0
LOT-0015,19,1,42.64,80.82,878.7,29.7,0
LOT-0015,20,1,53.84,103.72,991.7,29.7,0
LOT-0015,21,1,47.14,87.99,1005.8,29.4,0
LOT-0015,22,1,99.64,189.1,1091.8,31.0,0
LOT-0015,23,1,82.25,145.12,1116.2,30.2,0
LOT-0015,24,1,82.12,163.37,1211.6,28.0,0
LOT-0015,25,0,101.14,185.15,1277.4,28.3,0
LOT-0015,26,0,102.6,193.32,1329.5,30.1,0
LOT-0015,27,1,101.5,197.53,1365.2,28.8,0
LOT-0015,28,1,85.01,145.37,1419.3,30.4,0
LOT-0015,29,1,82.01,140.3,1495.4,28.6,0
LOT-0015,30,2,86.33,156.99,1548.7,30.3,0
LOT-0015,31,1,79.2,136.78,1588.1,31.7,0
LOT-0015,32,1,84.22,158.49,1691.3,28.8,0
LOT-0015,33,1,83.73,152.57,1697.2,29.2,0
LOT-0015,34,2,100.57,197.4,1736.8,31.3,0
LOT-0015,35,1,100.67,188.15,1774.4,31.8,0
LOT-0015,36,2,113.52,193.92,1762.8,28.5,0
LOT-0015,37,1,121.89,231.97,1840.0,31.8,0
LOT-0015,38,2,118.18,209.71,1888.8,28.4,0
LOT-0015,39,3,102.0,201.9,1871.5,31.6,0
LOT-0015,40,2,114.3,225.51,1923.0,30.0,0
LOT-0015,41,1,118.07,208.04,1947.8,30.5,0
LOT-0015,42,1,118.89,226.22,1981.0,30.7,0
LOT-0015,43,2,110.77,189.71,1946.9,30.0,0
LOT-0015,44,3,117.03,216.18,2002.2,31.9,0
LOT-0016,1,5,17.05,31.0,125.7,31.9,0
LOT-0016,2,6,18.32,31.21,132.8,28.8,0
LOT-0016,3,5,17.66,31.4,146.6,29.9,0
LOT-0016,4,5,16.74,29.52,177.3,30.8,0
LOT-0016,5,5,15.06,26.41,225.7,28.9,0
LOT-0016,6,1,14.73,26.95,250.2,29.5,0
LOT-0016,7,1,14.09,27.36,264.0,32.0,0
LOT-0016,8,2,55.26,106.96,304.2,29.2,0
LOT-0016,9,1,48.24,92.0,349.7,29.9,0
LOT-0016,10,1,46.81,84.65,355.6,30.2,0
LOT-0016,11,2,39.93,69.33,416.0,28.8,0
LOT-0016,12,1,43.22,83.59,361.8,29.4,0
LOT-0016,13,1,55.25,108.67,433.3,30.5,0
LOT-0016,14,1,56.72,102.16,503.6,30.5,0
LOT-0016,15,1,40.86,71.45,536.3,29.2,0
LOT-0016,16,1,45.1,82.69,600.6,31.5,0
LOT-0016,17,1,59.92,109.31,628.9,30.9,0
LOT-0016,18,2,54.13,93.32,681.0,28.7,0
LOT-0016,19,1,57.87,107.9,751.6,31.1,0
LOT-0016,20,1,42.39,80.39,782.8,31.5,0
LOT-0016,21,1,45.09,85.13,863.7,28.1,0
LOT-0016,22,2,85.96,158.41,919.4,31.9,0
LOT-0016,23,1,88.83,176.85,932.2,30.4,0
LOT-0016,24,1,91.68,170.25,975.1,30.6,0
LOT-0016,25,1,90.98,176.63,1019.5,29.0,0
LOT-0016,26,1,97.69,190.92,1101.1,29.4,0
LOT-0016,27,1,100.21,198.83,1138.5,29.7,0
LOT-0016,28,1,77.57,140.56,1190.1,29.6,0
LOT-0016,29,1,81.33,156.25,1216.5,29.1,0
LOT-0016,30,1,96.01,189.43,1294.5,31.2,0
LOT-0016,31,1,95.38,185.29,1278.4,28.7,0
LOT-0016,32,1,92.2,164.27,1384.7,30.5,0
LOT-0016,33,1,78.19,145.47,1400.3,29.1,0
LOT-0016,34,2,82.49,143.96,1440.5,30.0,0
LOT-0016,35,1,96.23,192.4,1418.4,29.3,0
LOT-0016,36,4,101.85,196.85,1500.8,28.3,0
LOT-0016,37,2,117.95,229.43,1523.7,31.1,0
LOT-0016,38,2,109.42,210.23,1531.2,28.1,0
LOT-0016,39,2,110.8,221.01,1527.8,29.2,0
LOT-0016,40,2,100.66,199.43,1592.1,30.1,0
LOT-0016,41,2,103.66,203.82,1616.0,28.5,0
LOT-0016,42,2,102.78,183.24,1608.2,28.5,0
LOT-0016,43,2,99.98,193.47,1603.6,29.5,0
LOT-0016,44,1,100.88,190.22,1656.0,31.7,0
LOT-0017,1,1,15.59,30.19,172.4,29.8,0
LOT-0017,2,2,12.05,20.97,145.2,31.6,0
LOT-0017,3,3,11.64,22.22,218.4,29.4,0
LOT-0017,4,3,14.54,28.71,251.7,30.2,0
LOT-0017,5,1,11.56,20.57,262.8,30.6,0
LOT-0017,6,1,10.01,19.59,293.5,31.1,0
LOT-0017,7,1,13.51,25.15,301.6,30.0,0
LOT-0017,8,1,35.48,67.14,379.5,28.4,0
LOT-0017,9,1,43.83,76.22,409.3,29.9,0
LOT-0017,10,0,43.85,83.2,426.6,30.1,0
LOT-0017,11,1,36.06,67.86,534.7,28.8,0
LOT-0017,12,1,31.31,60.75,554.8,28.2,0
LOT-0017,13,1,36.74,66.53,568.4,29.1,0
LOT-0017,14,0,34.91,69.24,588.9,31.8,0
LOT-0017,15,0,38.63,67.87,671.7,30.5,0
LOT-0017,16,0,36.73,63.6,746.5,30.6,0
LOT-0017,17,1,40.74,80.05,819.2,29.6,0
LOT-0017,18,0,46.17,84.63,888.9,29.4,0
LOT-0017,19,1,35.12,63.62,943.3,30.9,0
LOT-0017,20,1,33.26,64.18,981.6,31.7,0
LOT-0017,21,1,36.99,67.29,1065.6,30.4,0
LOT-0017,22,1,65.05,116.45,1074.2,28.9,0
LOT-0017,23,1,74.73,142.5,1208.2,30.2,0
LOT-0017,24,1,59.84,108.11,1312.8,28.6,0
LOT-0017,25,1,63.4,123.21,1369.8,31.7,0
LOT-0017,26,1,73.77,129.24,1428.2,31.3,0
LOT-0017,27,1,75.78,142.36,1465.7,30.3,0
LOT-0017,28,0,73.23,132.13,1578.5,31.3,0
LOT-0017,29,1,74.94,132.5,1579.7,28.0,0
LOT-0017,30,1,64.26,110.04,1627.8,30.2,0
LOT-0017,31,0,62.7,107.54,1706.3,29.8,0
LOT-0017,32,1,62.61,111.88,1734.8,29.6,0
LOT-0017,33,0,69.11,118.51,1798.4,30.0,0
LOT-0017,34,1,60.87,113.69,1857.3,30.0,0
LOT-0017,35,1,69.67,133.82,1892.2,31.1,0
LOT-0017,36,1,78.07,148.45,1939.5,29.7,0
LOT-0017,37,1,85.9,146.65,1939.8,30.5,0
LOT-0017,38,2,78.51,134.52,2066.6,31.3,0
LOT-0017,39,1,87.99,172.09,2032.5,31.8,0
LOT-0017,40,2,88.64,151.05,2058.3,30.8,0
LOT-0017,41,1,75.99,133.95,2060.7,30.1,0
LOT-0017,42,1,86.89,151.4,2095.1,30.8,0
LOT-0017,43,1,85.69,146.79,2128.9,31.2,0
LOT-0017,44,1,85.39,145.38,2155.0,29.6,0
LOT-0018,1,3,11.12,21.27,169.7,30.4,0
LOT-0018,2,1,13.3,24.85,146.7,30.8,0
LOT-0018,3,1,10.1,18.65,181.7,30.7,0
LOT-0018,4,2,13.37,26.65,197.9,29.1,0
LOT-0018,5,1,10.44,20.88,285.5,31.8,0
LOT-0018,6,0,10.47,18.23,247.0,30.9,0
LOT-0018,7,1,12.73,24.26,249.8,29.7,0
LOT-0018,8,1,32.57,56.66,324.2,30.6,0
LOT-0018,9,1,28.99,50.48,320.3,31.6,0
LOT-0018,10,1,37.01,70.2,326.0,30.3,0
LOT-0018,11,0,33.64,64.45,432.5,28.6,0
LOT-0018,12,0,39.9,79.34,497.6,29.2,0
LOT-0018,13,1,35.06,67.37,506.3,28.5,0
LOT-0018,14,0,34.77,65.43,556.0,30.4,0
LOT-0018,15,1,26.34,45.41,593.6,31.4,0
LOT-0018,16,1,28.53,51.82,628.7,29.9,0
LOT-0018,17,0,31.7,63.1,749.3,28.9,0
LOT-0018,18,1,28.77,50.44,721.7,31.8,0
LOT-0018,19,1,35.52,69.62,825.8,31.1,0
LOT-0018,20,1,35.91,65.29,846.0,31.8,0
LOT-0018,21,1,34.74,66.4,933.2,29.8,0
LOT-0018,22,1,55.4,103.12,983.1,31.9,0
LOT-0018,23,0,63.89,127.06,1048.9,31.5,0
LOT-0018,24,1,54.0,96.57,1122.3,31.7,0
LOT-0018,25,1,58.74,111.24,1179.6,28.7,0
LOT-0018,26,1,59.98,109.04,1226.9,29.3,0
LOT-0018,27,0,65.68,129.31,1273.8,29.3,0
LOT-0018,28,1,53.67,103.05,1311.3,28.4,0
LOT-0018,29,1,52.29,99.99,1359.5,30.4,0
LOT-0018,30,0,51.62,90.4,1350.4,29.3,0
LOT-0018,31,1,53.44,93.17,1464.4,29.2,0
LOT-0018,32,1,55.39,97.17,1498.6,31.6,0
LOT-0018,33,1,62.96,107.26,1517.8,31.2,0
LOT-0018,34,1,54.02,102.52,1585.4,29.8,0
LOT-0018,35,1,50.55,99.31,1613.8,31.3,0
LOT-0018,36,1,67.13,121.15,1687.1,28.6,0
LOT-0018,37,1,74.52,134.09,1692.6,32.0,0
LOT-0018,38,1,75.16,143.55,1716.1,30.3,0
LOT-0018,39,2,76.09,137.58,1776.6,29.3,0
LOT-0018,40,2,75.93,148.29,1767.3,28.3,0
LOT-0018,41,1,77.15,138.77,1763.8,28.8,0
LOT-0018,42,1,78.63,146.15,1806.3,28.4,0
LOT-0018,43,2,75.76,144.86,1771.0,29.0,0
LOT-0018,44,2,77.33,145.71,1851.3,30.0,0
LOT-0019,1,4,17.72,31.23,126.5,28.2,0
LOT-0019,2,4,13.99,26.47,145.8,30.8,0
LOT-0019,3,2,14.56,27.15,183.1,29.3,0
LOT-0019,4,4,19.04,37.12,190.3,28.8,0
LOT-0019,5,7,15.59,28.72,238.6,28.6,0
LOT-0019,6,1,18.41,33.85,253.5,31.3,0
LOT-0019,7,1,15.83,29.59,264.0,28.1,0
LOT-0019,8,1,56.2,108.96,279.1,28.3,0
LOT-0019,9,1,44.35,80.39,325.4,30.4,0
LOT-0019,10,1,53.33,95.59,372.0,31.4,0
LOT-0019,11,1,39.1,76.76,380.4,29.2,0
LOT-0019,12,1,44.9,76.83,487.4,28.8,0
LOT-0019,13,1,53.47,105.42,509.5,29.9,0
LOT-0019,14,1,43.83,84.63,561.1,28.4,0
LOT-0019,15,2,57.19,100.74,614.8,31.5,0
LOT-0019,16,0,37.99,74.25,646.9,31.5,0
LOT-0019,17,1,39.14,75.53,694.0,31.0,0
LOT-0019,18,4,42.63,79.28,743.4,32.8,1
LOT-0019,19,2,48.0,83.07,774.6,31.0,0
LOT-0019,20,3,54.46,101.41,854.1,29.2,0
LOT-0019,21,0,38.35,69.7,905.9,30.5,0
LOT-0019,22,1,81.45,146.59,928.9,28.8,0
LOT-0019,23,1,74.9,148.06,1041.0,28.4,0
LOT-0019,24,1,75.24,134.91,1064.1,30.6,0
LOT-0019,25,1,94.86,165.35,1169.2,29.5,0
LOT-0019,26,1,80.44,157.52,1198.3,29.3,0
LOT-0019,27,1,75.31,138.84,1276.3,29.4,0
LOT-0019,28,1,81.98,156.93,1300.7,28.4,0
LOT-0019,29,1,79.48,146.11,1352.6,29.0,0
LOT-0019,30,1,73.94,130.32,1406.5,30.8,0
LOT-0019,31,1,85.38,153.91,1457.0,30.7,0
LOT-0019,32,1,91.46,158.62,1490.9,30.4,0
LOT-0019,33,1,82.36,147.62,1517.9,30.7,0
LOT-0019,34,1,79.55,150.63,1602.5,28.2,0
LOT-0019,35,1,85.24,164.21,1634.1,30.6,0
LOT-0019,36,2,106.64,195.59,1612.0,28.8,0
LOT-0019,37,3,109.71,208.87,1732.2,30.9,0
LOT-0019,38,3,105.17,198.08,1679.6,30.0,0
LOT-0019,39,3,94.69,186.57,1734.5,30.2,0
LOT-0019,40,3,98.55,168.46,1756.1,29.7,0
LOT-0019,41,2,106.54,194.1,1761.3,28.7,0
LOT-0019,42,1,108.92,196.94,1802.7,29.7,0
LOT-0019,43,2,94.9,161.66,1804.7,31.5,0
LOT-0019,44,3,94.71,164.91,1817.2,31.2,0
LOT-0019,45,3,104.96,207.73,1822.6,29.7,0
LOT-0019,46,2,95.78,175.03,1835.5,28.0,0
LOT-0020,1,1,17.46,31.61,128.1,28.3,0
LOT-0020,2,5,20.2,38.89,174.6,29.1,0
LOT-0020,3,4,18.2,32.28,204.1,30.7,0
LOT-0020,4,4,17.87,33.67,228.5,31.6,0
LOT-0020,5,3,16.85,33.23,264.3,29.4,0
LOT-0020,6,1,14.69,28.04,305.9,30.4,0
LOT-0020,7,1,15.36,29.01,321.7,30.6,0
LOT-0020,8,1,41.56,76.7,372.8,28.5,0
LOT-0020,9,0,46.58,87.79,426.0,31.0,0
LOT-0020,10,1,57.37,108.87,492.3,29.5,0
LOT-0020,11,1,46.09,80.85,514.5,31.9,0
LOT-0020,12,1,59.04,115.2,570.8,31.0,0
LOT-0020,13,1,55.38,106.21,642.7,31.4,0
LOT-0020,14,0,58.91,101.08,712.6,29.9,0
LOT-0020,15,1,61.68,121.93,748.9,29.6,0
LOT-0020,16,1,50.22,89.72,846.7,31.2,0
LOT-0020,17,1,52.26,103.83,900.7,29.4,0
LOT-0020,18,1,54.87,97.77,962.2,29.1,0
LOT-0020,19,1,53.29,97.96,1007.0,30.7,0
LOT-0020,20,1,55.27,110.43,1071.3,29.3,0
LOT-0020,21,0,41.85,76.31,1123.9,29.4,0
LOT-0020,22,1,81.47,153.64,1229.4,28.2,0
LOT-0020,23,1,86.03,161.72,1354.8,28.3,0
LOT-0020,24,1,99.89,189.23,1426.6,31.2,0
LOT-0020,25,0,85.07,152.14,1450.2,29.8,0
LOT-0020,26,2,97.77,185.79,1518.0,31.1,0
LOT-0020,27,1,87.06,149.63,1531.9,29.0,0
LOT-0020,28,1,81.65,162.8,1715.4,28.8,0
LOT-0020,29,1,82.52,153.67,1694.5,28.4,0
LOT-0020,30,1,80.53,138.6,1801.2,30.9,0
LOT-0020,31,1,92.12,174.65,1851.4,29.6,0
LOT-0020,32,0,89.43,152.13,1899.0,30.8,0
LOT-0020,33,1,89.62,171.92,1953.6,28.9,0
LOT-0020,34,1,98.97,171.85,1988.8,30.1,0
LOT-0020,35,1,86.8,149.0,2077.9,29.5,0
LOT-0020,36,2,122.17,235.56,2082.0,29.2,0
LOT-0020,37,1,124.7,236.71,2112.9,28.4,0
LOT-0020,38,2,122.56,224.46,2178.7,28.8,0
LOT-0020,39,1,124.76,221.02,2152.6,30.6,0
LOT-0020,40,2,120.44,239.67,2243.9,28.1,0
LOT-0020,41,1,118.33,215.56,2250.3,30.1,0
LOT-0020,42,3,113.88,218.91,2300.7,28.9,0
LOT-0020,43,1,112.7,192.23,2315.8,29.0,0
LOT-0020,44,2,115.39,227.48,2287.2,31.3,0
LOT-0020,45,1,119.48,205.41,2328.9,30.4,0
LOT-0021,1,5,12.07,23.55,157.9,31.2,0
LOT-0021,2,4,13.22,22.95,205.2,30.8,0
LOT-0021,3,3,16.79,28.75,230.8,28.4,0
LOT-0021,4,5,15.76,26.87,232.0,28.7,0
LOT-0021,5,2,16.37,29.87,261.6,31.2,0
LOT-0021,6,1,12.2,23.08,264.9,31.8,0
LOT-0021,7,1,12.02,22.24,318.4,31.8,0
LOT-0021,8,1,39.67,67.49,357.9,30.1,0
LOT-0021,9,0,47.19,87.86,406.8,28.9,0
LOT-0021,10,1,38.31,67.35,446.0,31.9,0
LOT-0021,11,1,45.39,77.75,442.4,30.6,0
LOT-0021,12,1,39.23,76.17,526.1,31.0,0
LOT-0021,13,1,47.32,87.33,568.3,28.5,0
LOT-0021,14,1,43.77,78.69,640.7,29.3,0
LOT-0021,15,1,34.79,66.84,720.5,31.5,0
LOT-0021,16,1,41.43,76.45,754.4,31.7,0
LOT-0021,17,1,35.36,67.75,795.9,30.5,0
LOT-0021,18,1,35.14,67.04,880.7,31.4,0
LOT-0021,19,1,38.95,76.57,938.3,30.4,0
LOT-0021,20,1,43.67,76.47,1048.2,28.3,0
LOT-0021,21,1,50.45,94.72,1058.3,31.3,0
LOT-0021,22,1,80.57,142.93,1120.2,31.6,0
LOT-0021,23,1,77.07,131.14,1232.7,31.9,0
LOT-0021,24,0,81.11,138.71,1243.2,31.2,0
LOT-0021,25,1,70.04,130.8,1332.2,28.0,0
LOT-0021,26,1,67.7,121.1,1396.4,29.9,0
LOT-0021,27,1,82.55,158.84,1457.6,28.1,0
LOT-0021,28,1,82.74,150.72,1533.5,29.9,0
LOT-0021,29,1,66.08,130.05,1563.0,29.3,0
LOT-0021,30,0,70.18,139.23,1599.4,31.2,0
LOT-0021,31,0,79.76,136.9,1683.7,31.8,0
LOT-0021,32,1,66.8,120.89,1727.9,28.7,0
LOT-0021,33,1,78.95,139.06,1776.1,31.9,0
LOT-0021,34,0,74.22,147.09,1780.7,28.8,0
LOT-0021,35,1,71.52,127.32,1846.2,30.7,0
LOT-0021,36,1,90.66,167.35,1901.7,30.8,0
LOT-0021,37,2,89.43,168.69,1946.8,31.2,0
LOT-0021,38,3,100.24,172.38,2002.2,28.3,0
LOT-0021,39,2,100.17,173.58,1992.4,29.1,0
LOT-0021,40,2,98.42,182.69,2021.8,31.9,0
LOT-0021,41,1,89.15,163.43,2045.4,30.6,0
LOT-0021,42,1,98.02,173.47,2116.2,29.6,0
